kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,0.104541,1.28388,67108864,f64,1,0,unit-stride,1,dram
SAXPY,1,0.09712,1.38198,67108864,f64,1,0,unit-stride,1,dram
SAXPY,2,0.0941823,1.42508,67108864,f64,1,0,unit-stride,1,dram
SAXPY,3,0.0828062,1.62087,67108864,f64,1,0,unit-stride,1,dram
SAXPY,4,0.0821768,1.63328,67108864,f64,1,0,unit-stride,1,dram
SAXPY,5,0.0813615,1.64965,67108864,f64,1,0,unit-stride,1,dram
SAXPY,6,0.0918787,1.46081,67108864,f64,1,0,unit-stride,1,dram
SAXPY,7,0.0855131,1.56956,67108864,f64,1,0,unit-stride,1,dram
SAXPY,8,0.0818033,1.64074,67108864,f64,1,0,unit-stride,1,dram
SAXPY,9,0.085723,1.56571,67108864,f64,1,0,unit-stride,1,dram
DOT,0,0.0472583,2.84009,67108864,f64,1,0,unit-stride,1,dram
DOT,1,0.0525424,2.55447,67108864,f64,1,0,unit-stride,1,dram
DOT,2,0.0503991,2.6631,67108864,f64,1,0,unit-stride,1,dram
DOT,3,0.0533259,2.51693,67108864,f64,1,0,unit-stride,1,dram
DOT,4,0.049042,2.73679,67108864,f64,1,0,unit-stride,1,dram
DOT,5,0.0472006,2.84356,67108864,f64,1,0,unit-stride,1,dram
DOT,6,0.0479474,2.79927,67108864,f64,1,0,unit-stride,1,dram
DOT,7,0.0467963,2.86813,67108864,f64,1,0,unit-stride,1,dram
DOT,8,0.0464382,2.89024,67108864,f64,1,0,unit-stride,1,dram
DOT,9,0.0485461,2.76475,67108864,f64,1,0,unit-stride,1,dram
MUL,0,0.117029,0.573439,67108864,f64,1,0,unit-stride,1,dram
MUL,1,0.116844,0.574347,67108864,f64,1,0,unit-stride,1,dram
MUL,2,0.111443,0.602183,67108864,f64,1,0,unit-stride,1,dram
MUL,3,0.109289,0.614048,67108864,f64,1,0,unit-stride,1,dram
MUL,4,0.109131,0.614937,67108864,f64,1,0,unit-stride,1,dram
MUL,5,0.117263,0.572292,67108864,f64,1,0,unit-stride,1,dram
MUL,6,0.118213,0.567693,67108864,f64,1,0,unit-stride,1,dram
MUL,7,0.110996,0.604607,67108864,f64,1,0,unit-stride,1,dram
MUL,8,0.105526,0.635947,67108864,f64,1,0,unit-stride,1,dram
MUL,9,0.106224,0.631768,67108864,f64,1,0,unit-stride,1,dram
STENCIL,0,0.083986,3.99524,67108864,f64,1,0,unit-stride,1,dram
STENCIL,1,0.0865554,3.87664,67108864,f64,1,0,unit-stride,1,dram
STENCIL,2,0.0865354,3.87754,67108864,f64,1,0,unit-stride,1,dram
STENCIL,3,0.0885845,3.78784,67108864,f64,1,0,unit-stride,1,dram
STENCIL,4,0.0891976,3.76181,67108864,f64,1,0,unit-stride,1,dram
STENCIL,5,0.0978923,3.42769,67108864,f64,1,0,unit-stride,1,dram
STENCIL,6,0.0893626,3.75486,67108864,f64,1,0,unit-stride,1,dram
STENCIL,7,0.0901087,3.72377,67108864,f64,1,0,unit-stride,1,dram
STENCIL,8,0.0910849,3.68386,67108864,f64,1,0,unit-stride,1,dram
STENCIL,9,0.091691,3.65951,67108864,f64,1,0,unit-stride,1,dram
