kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,0.0932682,2.8781,134217728,f32,1,0,unit-stride,1,dram
SAXPY,1,0.0890029,3.01603,134217728,f32,1,0,unit-stride,1,dram
SAXPY,2,0.0920044,2.91764,134217728,f32,1,0,unit-stride,1,dram
SAXPY,3,0.0900541,2.98082,134217728,f32,1,0,unit-stride,1,dram
SAXPY,4,0.0920999,2.91461,134217728,f32,1,0,unit-stride,1,dram
SAXPY,5,0.088012,3.04999,134217728,f32,1,0,unit-stride,1,dram
SAXPY,6,0.0910335,2.94875,134217728,f32,1,0,unit-stride,1,dram
SAXPY,7,0.0940174,2.85517,134217728,f32,1,0,unit-stride,1,dram
SAXPY,8,0.0919892,2.91812,134217728,f32,1,0,unit-stride,1,dram
SAXPY,9,0.0900183,2.98201,134217728,f32,1,0,unit-stride,1,dram
DOT,0,0.111051,2.41723,134217728,f32,1,0,unit-stride,1,dram
DOT,1,0.116025,2.31359,134217728,f32,1,0,unit-stride,1,dram
DOT,2,0.112025,2.39621,134217728,f32,1,0,unit-stride,1,dram
DOT,3,0.116027,2.31356,134217728,f32,1,0,unit-stride,1,dram
DOT,4,0.115255,2.32906,134217728,f32,1,0,unit-stride,1,dram
DOT,5,0.112032,2.39607,134217728,f32,1,0,unit-stride,1,dram
DOT,6,0.123027,2.18192,134217728,f32,1,0,unit-stride,1,dram
DOT,7,0.131845,2.03599,134217728,f32,1,0,unit-stride,1,dram
DOT,8,0.115027,2.33368,134217728,f32,1,0,unit-stride,1,dram
DOT,9,0.119048,2.25485,134217728,f32,1,0,unit-stride,1,dram
MUL,0,0.111047,1.20866,134217728,f32,1,0,unit-stride,1,dram
MUL,1,0.245709,0.546246,134217728,f32,1,0,unit-stride,1,dram
MUL,2,0.125704,1.06772,134217728,f32,1,0,unit-stride,1,dram
MUL,3,0.104029,1.2902,134217728,f32,1,0,unit-stride,1,dram
MUL,4,0.106642,1.25858,134217728,f32,1,0,unit-stride,1,dram
MUL,5,0.11305,1.18724,134217728,f32,1,0,unit-stride,1,dram
MUL,6,0.111128,1.20778,134217728,f32,1,0,unit-stride,1,dram
MUL,7,0.117255,1.14466,134217728,f32,1,0,unit-stride,1,dram
MUL,8,0.106772,1.25705,134217728,f32,1,0,unit-stride,1,dram
MUL,9,0.115013,1.16698,134217728,f32,1,0,unit-stride,1,dram
STENCIL,0,0.137944,4.86494,134217728,f32,1,0,unit-stride,1,dram
STENCIL,1,0.135301,4.95996,134217728,f32,1,0,unit-stride,1,dram
STENCIL,2,0.149034,4.50294,134217728,f32,1,0,unit-stride,1,dram
STENCIL,3,0.136484,4.91699,134217728,f32,1,0,unit-stride,1,dram
STENCIL,4,0.137404,4.88405,134217728,f32,1,0,unit-stride,1,dram
STENCIL,5,0.140001,4.79344,134217728,f32,1,0,unit-stride,1,dram
STENCIL,6,0.139061,4.82586,134217728,f32,1,0,unit-stride,1,dram
STENCIL,7,0.145901,4.59961,134217728,f32,1,0,unit-stride,1,dram
STENCIL,8,0.148668,4.51402,134217728,f32,1,0,unit-stride,1,dram
STENCIL,9,0.13317,5.03932,134217728,f32,1,0,unit-stride,1,dram
