kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
SAXPY,1,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
SAXPY,2,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
SAXPY,3,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
SAXPY,4,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
SAXPY,5,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
SAXPY,6,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
SAXPY,7,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
SAXPY,8,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
SAXPY,9,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
DOT,0,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
DOT,1,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
DOT,2,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
DOT,3,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
DOT,4,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
DOT,5,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
DOT,6,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
DOT,7,0.0010006,0.130993,65536,f32,1,0,unit-stride,1,l2
DOT,8,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
DOT,9,0.1,0.00131072,65536,f32,1,0,unit-stride,1,l2
MUL,0,0.1,0.00065536,65536,f32,1,0,unit-stride,1,l2
MUL,1,0.1,0.00065536,65536,f32,1,0,unit-stride,1,l2
MUL,2,0.1,0.00065536,65536,f32,1,0,unit-stride,1,l2
MUL,3,0.1,0.00065536,65536,f32,1,0,unit-stride,1,l2
MUL,4,0.1,0.00065536,65536,f32,1,0,unit-stride,1,l2
MUL,5,0.1,0.00065536,65536,f32,1,0,unit-stride,1,l2
MUL,6,0.1,0.00065536,65536,f32,1,0,unit-stride,1,l2
MUL,7,0.1,0.00065536,65536,f32,1,0,unit-stride,1,l2
MUL,8,0.1,0.00065536,65536,f32,1,0,unit-stride,1,l2
MUL,9,0.1,0.00065536,65536,f32,1,0,unit-stride,1,l2
STENCIL,0,0.1,0.0032768,65536,f32,1,0,unit-stride,1,l2
STENCIL,1,0.1,0.0032768,65536,f32,1,0,unit-stride,1,l2
STENCIL,2,0.1,0.0032768,65536,f32,1,0,unit-stride,1,l2
STENCIL,3,0.1,0.0032768,65536,f32,1,0,unit-stride,1,l2
STENCIL,4,0.0010001,0.327647,65536,f32,1,0,unit-stride,1,l2
STENCIL,5,0.1,0.0032768,65536,f32,1,0,unit-stride,1,l2
STENCIL,6,0.1,0.0032768,65536,f32,1,0,unit-stride,1,l2
STENCIL,7,0.1,0.0032768,65536,f32,1,0,unit-stride,1,l2
STENCIL,8,0.1,0.0032768,65536,f32,1,0,unit-stride,1,l2
STENCIL,9,0.1,0.0032768,65536,f32,1,0,unit-stride,1,l2
