kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,0.0920212,2.9171,134217728,f32,1,0,unit-stride,1,dram
SAXPY,1,0.091041,2.94851,134217728,f32,1,0,unit-stride,1,dram
SAXPY,2,0.0956976,2.80504,134217728,f32,1,0,unit-stride,1,dram
SAXPY,3,0.0878321,3.05623,134217728,f32,1,0,unit-stride,1,dram
SAXPY,4,0.0910238,2.94907,134217728,f32,1,0,unit-stride,1,dram
SAXPY,5,0.0970224,2.76674,134217728,f32,1,0,unit-stride,1,dram
SAXPY,6,0.0870454,3.08386,134217728,f32,1,0,unit-stride,1,dram
SAXPY,7,0.0859956,3.1215,134217728,f32,1,0,unit-stride,1,dram
SAXPY,8,0.0939081,2.85849,134217728,f32,1,0,unit-stride,1,dram
SAXPY,9,0.096533,2.78076,134217728,f32,1,0,unit-stride,1,dram
DOT,0,0.0650203,4.12849,134217728,f32,1,0,unit-stride,1,dram
DOT,1,0.0640062,4.1939,134217728,f32,1,0,unit-stride,1,dram
DOT,2,0.0570142,4.70822,134217728,f32,1,0,unit-stride,1,dram
DOT,3,0.0680156,3.94667,134217728,f32,1,0,unit-stride,1,dram
DOT,4,0.0560106,4.79258,134217728,f32,1,0,unit-stride,1,dram
DOT,5,0.069016,3.88947,134217728,f32,1,0,unit-stride,1,dram
DOT,6,0.0720855,3.72385,134217728,f32,1,0,unit-stride,1,dram
DOT,7,0.0830275,3.23309,134217728,f32,1,0,unit-stride,1,dram
DOT,8,0.0990138,2.71109,134217728,f32,1,0,unit-stride,1,dram
DOT,9,0.0960207,2.7956,134217728,f32,1,0,unit-stride,1,dram
MUL,0,0.136041,0.986597,134217728,f32,1,0,unit-stride,1,dram
MUL,1,0.129051,1.04003,134217728,f32,1,0,unit-stride,1,dram
MUL,2,0.137998,0.972604,134217728,f32,1,0,unit-stride,1,dram
MUL,3,0.125028,1.0735,134217728,f32,1,0,unit-stride,1,dram
MUL,4,0.140767,0.953476,134217728,f32,1,0,unit-stride,1,dram
MUL,5,0.13203,1.01657,134217728,f32,1,0,unit-stride,1,dram
MUL,6,0.127995,1.04862,134217728,f32,1,0,unit-stride,1,dram
MUL,7,0.129034,1.04017,134217728,f32,1,0,unit-stride,1,dram
MUL,8,0.132938,1.00962,134217728,f32,1,0,unit-stride,1,dram
MUL,9,0.148058,0.906521,134217728,f32,1,0,unit-stride,1,dram
STENCIL,0,0.116058,5.78234,134217728,f32,1,0,unit-stride,1,dram
STENCIL,1,0.103997,6.45297,134217728,f32,1,0,unit-stride,1,dram
STENCIL,2,0.0940242,7.1374,134217728,f32,1,0,unit-stride,1,dram
STENCIL,3,0.0925821,7.24858,134217728,f32,1,0,unit-stride,1,dram
STENCIL,4,0.0950096,7.06338,134217728,f32,1,0,unit-stride,1,dram
STENCIL,5,0.0980242,6.84615,134217728,f32,1,0,unit-stride,1,dram
STENCIL,6,0.102025,6.57771,134217728,f32,1,0,unit-stride,1,dram
STENCIL,7,0.106032,6.3291,134217728,f32,1,0,unit-stride,1,dram
STENCIL,8,0.10602,6.32984,134217728,f32,1,0,unit-stride,1,dram
STENCIL,9,0.104002,6.45265,134217728,f32,1,0,unit-stride,1,dram
