kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,0.0890559,3.01424,134217728,f32,1,0,unit-stride,1,dram
SAXPY,1,0.084018,3.19498,134217728,f32,1,0,unit-stride,1,dram
SAXPY,2,0.0780169,3.44073,134217728,f32,1,0,unit-stride,1,dram
SAXPY,3,0.0770168,3.48541,134217728,f32,1,0,unit-stride,1,dram
SAXPY,4,0.0760197,3.53113,134217728,f32,1,0,unit-stride,1,dram
SAXPY,5,0.0836017,3.21089,134217728,f32,1,0,unit-stride,1,dram
SAXPY,6,0.0993378,2.70225,134217728,f32,1,0,unit-stride,1,dram
SAXPY,7,0.0770169,3.48541,134217728,f32,1,0,unit-stride,1,dram
SAXPY,8,0.0814059,3.29749,134217728,f32,1,0,unit-stride,1,dram
SAXPY,9,0.0768777,3.49172,134217728,f32,1,0,unit-stride,1,dram
DOT,0,0.0630254,4.25916,134217728,f32,1,0,unit-stride,1,dram
DOT,1,0.045008,5.96417,134217728,f32,1,0,unit-stride,1,dram
DOT,2,0.0510133,5.26207,134217728,f32,1,0,unit-stride,1,dram
DOT,3,0.05001,5.36764,134217728,f32,1,0,unit-stride,1,dram
DOT,4,0.0480111,5.59111,134217728,f32,1,0,unit-stride,1,dram
DOT,5,0.0440096,6.09948,134217728,f32,1,0,unit-stride,1,dram
DOT,6,0.0459382,5.8434,134217728,f32,1,0,unit-stride,1,dram
DOT,7,0.049277,5.44748,134217728,f32,1,0,unit-stride,1,dram
DOT,8,0.050006,5.36806,134217728,f32,1,0,unit-stride,1,dram
DOT,9,0.045012,5.96364,134217728,f32,1,0,unit-stride,1,dram
MUL,0,0.118048,1.13697,134217728,f32,1,0,unit-stride,1,dram
MUL,1,0.102008,1.31576,134217728,f32,1,0,unit-stride,1,dram
MUL,2,0.100037,1.34169,134217728,f32,1,0,unit-stride,1,dram
MUL,3,0.101015,1.3287,134217728,f32,1,0,unit-stride,1,dram
MUL,4,0.101031,1.32848,134217728,f32,1,0,unit-stride,1,dram
MUL,5,0.100269,1.33857,134217728,f32,1,0,unit-stride,1,dram
MUL,6,0.103014,1.30291,134217728,f32,1,0,unit-stride,1,dram
MUL,7,0.102031,1.31546,134217728,f32,1,0,unit-stride,1,dram
MUL,8,0.102025,1.31554,134217728,f32,1,0,unit-stride,1,dram
MUL,9,0.103022,1.3028,134217728,f32,1,0,unit-stride,1,dram
STENCIL,0,0.101046,6.64144,134217728,f32,1,0,unit-stride,1,dram
STENCIL,1,0.0780597,8.59712,134217728,f32,1,0,unit-stride,1,dram
STENCIL,2,0.0848161,7.91228,134217728,f32,1,0,unit-stride,1,dram
STENCIL,3,0.0760197,8.82783,134217728,f32,1,0,unit-stride,1,dram
STENCIL,4,0.0770166,8.71356,134217728,f32,1,0,unit-stride,1,dram
STENCIL,5,0.0770189,8.7133,134217728,f32,1,0,unit-stride,1,dram
STENCIL,6,0.0772586,8.68626,134217728,f32,1,0,unit-stride,1,dram
STENCIL,7,0.0810181,8.28319,134217728,f32,1,0,unit-stride,1,dram
STENCIL,8,0.0900187,7.45499,134217728,f32,1,0,unit-stride,1,dram
STENCIL,9,0.0880112,7.62504,134217728,f32,1,0,unit-stride,1,dram
