kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,0.223054,1.20346,134217728,f32,1,0,gather,2,dram
SAXPY,1,0.253282,1.05983,134217728,f32,1,0,gather,2,dram
SAXPY,2,0.392353,0.684168,134217728,f32,1,0,gather,2,dram
SAXPY,3,0.221682,1.2109,134217728,f32,1,0,gather,2,dram
SAXPY,4,0.22205,1.2089,134217728,f32,1,0,gather,2,dram
SAXPY,5,0.229731,1.16848,134217728,f32,1,0,gather,2,dram
SAXPY,6,0.242052,1.109,134217728,f32,1,0,gather,2,dram
SAXPY,7,0.210048,1.27797,134217728,f32,1,0,gather,2,dram
SAXPY,8,0.209047,1.28409,134217728,f32,1,0,gather,2,dram
SAXPY,9,0.211048,1.27192,134217728,f32,1,0,gather,2,dram
DOT,0,0.156985,1.70994,134217728,f32,1,0,gather,2,dram
DOT,1,0.149023,1.80131,134217728,f32,1,0,gather,2,dram
DOT,2,0.190028,1.41261,134217728,f32,1,0,gather,2,dram
DOT,3,0.185162,1.44973,134217728,f32,1,0,gather,2,dram
DOT,4,0.184043,1.45855,134217728,f32,1,0,gather,2,dram
DOT,5,0.176036,1.52489,134217728,f32,1,0,gather,2,dram
DOT,6,0.182044,1.47457,134217728,f32,1,0,gather,2,dram
DOT,7,0.166035,1.61674,134217728,f32,1,0,gather,2,dram
DOT,8,0.179048,1.49924,134217728,f32,1,0,gather,2,dram
DOT,9,0.159385,1.6842,134217728,f32,1,0,gather,2,dram
MUL,0,0.31108,0.431457,134217728,f32,1,0,gather,2,dram
MUL,1,0.268736,0.499441,134217728,f32,1,0,gather,2,dram
MUL,2,0.283077,0.474139,134217728,f32,1,0,gather,2,dram
MUL,3,0.295424,0.454323,134217728,f32,1,0,gather,2,dram
MUL,4,0.28383,0.472881,134217728,f32,1,0,gather,2,dram
MUL,5,0.297068,0.451808,134217728,f32,1,0,gather,2,dram
MUL,6,0.299724,0.447804,134217728,f32,1,0,gather,2,dram
MUL,7,0.281096,0.477481,134217728,f32,1,0,gather,2,dram
MUL,8,0.272027,0.493399,134217728,f32,1,0,gather,2,dram
MUL,9,0.273023,0.491599,134217728,f32,1,0,gather,2,dram
STENCIL,0,0.306301,2.19094,134217728,f32,1,0,gather,2,dram
STENCIL,1,0.248056,2.70539,134217728,f32,1,0,gather,2,dram
STENCIL,2,0.294376,2.2797,134217728,f32,1,0,gather,2,dram
STENCIL,3,0.286569,2.34181,134217728,f32,1,0,gather,2,dram
STENCIL,4,0.268304,2.50123,134217728,f32,1,0,gather,2,dram
STENCIL,5,0.246049,2.72746,134217728,f32,1,0,gather,2,dram
STENCIL,6,0.345083,1.94472,134217728,f32,1,0,gather,2,dram
STENCIL,7,0.225739,2.97285,134217728,f32,1,0,gather,2,dram
STENCIL,8,0.248052,2.70544,134217728,f32,1,0,gather,2,dram
STENCIL,9,0.358713,1.87082,134217728,f32,1,0,gather,2,dram
