kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,1.30195,0.20618,134217728,f32,1,0,gather,2,dram
SAXPY,1,0.315078,0.851966,134217728,f32,1,0,gather,2,dram
SAXPY,2,0.345073,0.77791,134217728,f32,1,0,gather,2,dram
SAXPY,3,0.327076,0.820712,134217728,f32,1,0,gather,2,dram
SAXPY,4,0.30086,0.892226,134217728,f32,1,0,gather,2,dram
SAXPY,5,0.33508,0.801108,134217728,f32,1,0,gather,2,dram
SAXPY,6,0.305069,0.879917,134217728,f32,1,0,gather,2,dram
SAXPY,7,0.331068,0.810817,134217728,f32,1,0,gather,2,dram
SAXPY,8,0.39777,0.67485,134217728,f32,1,0,gather,2,dram
SAXPY,9,0.353083,0.760261,134217728,f32,1,0,gather,2,dram
DOT,0,0.257998,1.04046,134217728,f32,1,0,gather,2,dram
DOT,1,0.240051,1.11824,134217728,f32,1,0,gather,2,dram
DOT,2,0.210646,1.27435,134217728,f32,1,0,gather,2,dram
DOT,3,0.18386,1.46,134217728,f32,1,0,gather,2,dram
DOT,4,0.20197,1.32909,134217728,f32,1,0,gather,2,dram
DOT,5,0.21305,1.25997,134217728,f32,1,0,gather,2,dram
DOT,6,0.175035,1.53361,134217728,f32,1,0,gather,2,dram
DOT,7,0.142264,1.88688,134217728,f32,1,0,gather,2,dram
DOT,8,0.167041,1.607,134217728,f32,1,0,gather,2,dram
DOT,9,0.141031,1.90338,134217728,f32,1,0,gather,2,dram
MUL,0,0.281569,0.476678,134217728,f32,1,0,gather,2,dram
MUL,1,0.252057,0.53249,134217728,f32,1,0,gather,2,dram
MUL,2,0.284058,0.472501,134217728,f32,1,0,gather,2,dram
MUL,3,0.272067,0.493327,134217728,f32,1,0,gather,2,dram
MUL,4,0.271061,0.495157,134217728,f32,1,0,gather,2,dram
MUL,5,0.249055,0.538907,134217728,f32,1,0,gather,2,dram
MUL,6,0.259696,0.516827,134217728,f32,1,0,gather,2,dram
MUL,7,0.251055,0.534614,134217728,f32,1,0,gather,2,dram
MUL,8,0.258133,0.519955,134217728,f32,1,0,gather,2,dram
MUL,9,0.260092,0.516039,134217728,f32,1,0,gather,2,dram
STENCIL,0,0.283989,2.36308,134217728,f32,1,0,gather,2,dram
STENCIL,1,0.233053,2.87955,134217728,f32,1,0,gather,2,dram
STENCIL,2,0.256713,2.61416,134217728,f32,1,0,gather,2,dram
STENCIL,3,0.253145,2.65101,134217728,f32,1,0,gather,2,dram
STENCIL,4,0.25163,2.66696,134217728,f32,1,0,gather,2,dram
STENCIL,5,0.245734,2.73096,134217728,f32,1,0,gather,2,dram
STENCIL,6,0.27763,2.41721,134217728,f32,1,0,gather,2,dram
STENCIL,7,0.260237,2.57876,134217728,f32,1,0,gather,2,dram
STENCIL,8,0.285461,2.3509,134217728,f32,1,0,gather,2,dram
STENCIL,9,0.256255,2.61884,134217728,f32,1,0,gather,2,dram
