kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,0.0980349,2.73816,134217728,f32,1,0,strided,2,dram
SAXPY,1,0.0900424,2.98121,134217728,f32,1,0,strided,2,dram
SAXPY,2,0.0850223,3.15724,134217728,f32,1,0,strided,2,dram
SAXPY,3,0.0840152,3.19508,134217728,f32,1,0,strided,2,dram
SAXPY,4,0.0839852,3.19622,134217728,f32,1,0,strided,2,dram
SAXPY,5,0.085052,3.15613,134217728,f32,1,0,strided,2,dram
SAXPY,6,0.0984889,2.72554,134217728,f32,1,0,strided,2,dram
SAXPY,7,0.0897713,2.99021,134217728,f32,1,0,strided,2,dram
SAXPY,8,0.0920449,2.91635,134217728,f32,1,0,strided,2,dram
SAXPY,9,0.0950473,2.82423,134217728,f32,1,0,strided,2,dram
DOT,0,0.0690397,3.88813,134217728,f32,1,0,strided,2,dram
DOT,1,0.0650151,4.12882,134217728,f32,1,0,strided,2,dram
DOT,2,0.0600135,4.47292,134217728,f32,1,0,strided,2,dram
DOT,3,0.0618012,4.34353,134217728,f32,1,0,strided,2,dram
DOT,4,0.0600586,4.46956,134217728,f32,1,0,strided,2,dram
DOT,5,0.0600412,4.47085,134217728,f32,1,0,strided,2,dram
DOT,6,0.0639902,4.19495,134217728,f32,1,0,strided,2,dram
DOT,7,0.06201,4.32891,134217728,f32,1,0,strided,2,dram
DOT,8,0.0650417,4.12713,134217728,f32,1,0,strided,2,dram
DOT,9,0.0659727,4.06889,134217728,f32,1,0,strided,2,dram
MUL,0,0.127064,1.0563,134217728,f32,1,0,strided,2,dram
MUL,1,0.110411,1.21562,134217728,f32,1,0,strided,2,dram
MUL,2,0.106037,1.26576,134217728,f32,1,0,strided,2,dram
MUL,3,0.111088,1.20822,134217728,f32,1,0,strided,2,dram
MUL,4,0.107055,1.25373,134217728,f32,1,0,strided,2,dram
MUL,5,0.107023,1.2541,134217728,f32,1,0,strided,2,dram
MUL,6,0.114026,1.17708,134217728,f32,1,0,strided,2,dram
MUL,7,0.114025,1.17709,134217728,f32,1,0,strided,2,dram
MUL,8,0.10645,1.26086,134217728,f32,1,0,strided,2,dram
MUL,9,0.111586,1.20282,134217728,f32,1,0,strided,2,dram
STENCIL,0,0.13643,4.91892,134217728,f32,1,0,strided,2,dram
STENCIL,1,0.124219,5.40248,134217728,f32,1,0,strided,2,dram
STENCIL,2,0.13303,5.04463,134217728,f32,1,0,strided,2,dram
STENCIL,3,0.149019,4.50338,134217728,f32,1,0,strided,2,dram
STENCIL,4,0.138046,4.86136,134217728,f32,1,0,strided,2,dram
STENCIL,5,0.128023,5.24195,134217728,f32,1,0,strided,2,dram
STENCIL,6,0.153025,4.38548,134217728,f32,1,0,strided,2,dram
STENCIL,7,0.14004,4.79213,134217728,f32,1,0,strided,2,dram
STENCIL,8,0.129035,5.20081,134217728,f32,1,0,strided,2,dram
STENCIL,9,0.132744,5.0555,134217728,f32,1,0,strided,2,dram
