kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,0.67957,0.395008,134217728,f32,1,0,gather,8,dram
SAXPY,1,0.704486,0.381038,134217728,f32,1,0,gather,8,dram
SAXPY,2,0.664051,0.404239,134217728,f32,1,0,gather,8,dram
SAXPY,3,0.652808,0.411201,134217728,f32,1,0,gather,8,dram
SAXPY,4,0.678188,0.395813,134217728,f32,1,0,gather,8,dram
SAXPY,5,0.799949,0.335566,134217728,f32,1,0,gather,8,dram
SAXPY,6,0.67198,0.399469,134217728,f32,1,0,gather,8,dram
SAXPY,7,0.672727,0.399026,134217728,f32,1,0,gather,8,dram
SAXPY,8,0.659516,0.407019,134217728,f32,1,0,gather,8,dram
SAXPY,9,0.655146,0.409734,134217728,f32,1,0,gather,8,dram
DOT,0,0.420066,0.639032,134217728,f32,1,0,gather,8,dram
DOT,1,0.421333,0.63711,134217728,f32,1,0,gather,8,dram
DOT,2,0.432408,0.620792,134217728,f32,1,0,gather,8,dram
DOT,3,0.423833,0.633353,134217728,f32,1,0,gather,8,dram
DOT,4,0.406063,0.661068,134217728,f32,1,0,gather,8,dram
DOT,5,0.407256,0.659133,134217728,f32,1,0,gather,8,dram
DOT,6,0.402913,0.666237,134217728,f32,1,0,gather,8,dram
DOT,7,0.407065,0.659441,134217728,f32,1,0,gather,8,dram
DOT,8,0.398116,0.674264,134217728,f32,1,0,gather,8,dram
DOT,9,0.403062,0.66599,134217728,f32,1,0,gather,8,dram
MUL,0,0.914202,0.146814,134217728,f32,1,0,gather,8,dram
MUL,1,0.900754,0.149006,134217728,f32,1,0,gather,8,dram
MUL,2,0.885609,0.151554,134217728,f32,1,0,gather,8,dram
MUL,3,0.867608,0.154699,134217728,f32,1,0,gather,8,dram
MUL,4,0.87197,0.153925,134217728,f32,1,0,gather,8,dram
MUL,5,0.93269,0.143904,134217728,f32,1,0,gather,8,dram
MUL,6,0.985952,0.13613,134217728,f32,1,0,gather,8,dram
MUL,7,0.885319,0.151604,134217728,f32,1,0,gather,8,dram
MUL,8,0.868055,0.154619,134217728,f32,1,0,gather,8,dram
MUL,9,0.877595,0.152938,134217728,f32,1,0,gather,8,dram
STENCIL,0,0.741723,0.90477,134217728,f32,1,0,gather,8,dram
STENCIL,1,0.694579,0.966181,134217728,f32,1,0,gather,8,dram
STENCIL,2,0.67144,0.999477,134217728,f32,1,0,gather,8,dram
STENCIL,3,0.845521,0.793699,134217728,f32,1,0,gather,8,dram
STENCIL,4,0.691231,0.97086,134217728,f32,1,0,gather,8,dram
STENCIL,5,0.676127,0.992548,134217728,f32,1,0,gather,8,dram
STENCIL,6,0.673185,0.996886,134217728,f32,1,0,gather,8,dram
STENCIL,7,0.699621,0.959217,134217728,f32,1,0,gather,8,dram
STENCIL,8,0.665749,1.00802,134217728,f32,1,0,gather,8,dram
STENCIL,9,0.666897,1.00629,134217728,f32,1,0,gather,8,dram
