kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,0.0850299,3.15695,134217728,f32,1,0,strided,8,dram
SAXPY,1,0.0770168,3.48541,134217728,f32,1,0,strided,8,dram
SAXPY,2,0.0760169,3.53126,134217728,f32,1,0,strided,8,dram
SAXPY,3,0.0770204,3.48525,134217728,f32,1,0,strided,8,dram
SAXPY,4,0.0760168,3.53126,134217728,f32,1,0,strided,8,dram
SAXPY,5,0.0780178,3.4407,134217728,f32,1,0,strided,8,dram
SAXPY,6,0.0827951,3.24217,134217728,f32,1,0,strided,8,dram
SAXPY,7,0.105514,2.54406,134217728,f32,1,0,strided,8,dram
SAXPY,8,0.113508,2.36491,134217728,f32,1,0,strided,8,dram
SAXPY,9,0.106027,2.53175,134217728,f32,1,0,strided,8,dram
DOT,0,0.0790198,3.39707,134217728,f32,1,0,strided,8,dram
DOT,1,0.0750188,3.57824,134217728,f32,1,0,strided,8,dram
DOT,2,0.072015,3.72749,134217728,f32,1,0,strided,8,dram
DOT,3,0.0790154,3.39725,134217728,f32,1,0,strided,8,dram
DOT,4,0.0785562,3.41711,134217728,f32,1,0,strided,8,dram
DOT,5,0.0672872,3.9894,134217728,f32,1,0,strided,8,dram
DOT,6,0.0630132,4.25999,134217728,f32,1,0,strided,8,dram
DOT,7,0.0800185,3.35467,134217728,f32,1,0,strided,8,dram
DOT,8,0.0620127,4.32872,134217728,f32,1,0,strided,8,dram
DOT,9,0.0690139,3.88959,134217728,f32,1,0,strided,8,dram
MUL,0,0.164041,0.818199,134217728,f32,1,0,strided,8,dram
MUL,1,0.172479,0.778169,134217728,f32,1,0,strided,8,dram
MUL,2,0.149783,0.896084,134217728,f32,1,0,strided,8,dram
MUL,3,0.137105,0.978941,134217728,f32,1,0,strided,8,dram
MUL,4,0.181036,0.741388,134217728,f32,1,0,strided,8,dram
MUL,5,0.209048,0.642042,134217728,f32,1,0,strided,8,dram
MUL,6,0.140031,0.958489,134217728,f32,1,0,strided,8,dram
MUL,7,0.189039,0.71,134217728,f32,1,0,strided,8,dram
MUL,8,0.162037,0.828314,134217728,f32,1,0,strided,8,dram
MUL,9,0.140038,0.958435,134217728,f32,1,0,strided,8,dram
STENCIL,0,0.174263,3.85102,134217728,f32,1,0,strided,8,dram
STENCIL,1,0.161835,4.14674,134217728,f32,1,0,strided,8,dram
STENCIL,2,0.174041,3.85593,134217728,f32,1,0,strided,8,dram
STENCIL,3,0.278653,2.40833,134217728,f32,1,0,strided,8,dram
STENCIL,4,0.346167,1.93863,134217728,f32,1,0,strided,8,dram
STENCIL,5,0.172082,3.89981,134217728,f32,1,0,strided,8,dram
STENCIL,6,0.177655,3.77747,134217728,f32,1,0,strided,8,dram
STENCIL,7,0.166006,4.04257,134217728,f32,1,0,strided,8,dram
STENCIL,8,0.14603,4.59556,134217728,f32,1,0,strided,8,dram
STENCIL,9,0.201045,3.338,134217728,f32,1,0,strided,8,dram
