kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,0.397167,0.675875,134217728,f32,1,0,gather,4,dram
SAXPY,1,0.389904,0.688465,134217728,f32,1,0,gather,4,dram
SAXPY,2,0.402314,0.667229,134217728,f32,1,0,gather,4,dram
SAXPY,3,0.395303,0.679062,134217728,f32,1,0,gather,4,dram
SAXPY,4,0.368281,0.728888,134217728,f32,1,0,gather,4,dram
SAXPY,5,0.381247,0.704099,134217728,f32,1,0,gather,4,dram
SAXPY,6,0.377981,0.710183,134217728,f32,1,0,gather,4,dram
SAXPY,7,0.408641,0.656898,134217728,f32,1,0,gather,4,dram
SAXPY,8,0.369076,0.727318,134217728,f32,1,0,gather,4,dram
SAXPY,9,0.364366,0.73672,134217728,f32,1,0,gather,4,dram
DOT,0,0.276232,0.971776,134217728,f32,1,0,gather,4,dram
DOT,1,0.280032,0.958589,134217728,f32,1,0,gather,4,dram
DOT,2,0.228838,1.17304,134217728,f32,1,0,gather,4,dram
DOT,3,0.279426,0.960668,134217728,f32,1,0,gather,4,dram
DOT,4,0.230061,1.1668,134217728,f32,1,0,gather,4,dram
DOT,5,0.244074,1.09981,134217728,f32,1,0,gather,4,dram
DOT,6,0.225023,1.19292,134217728,f32,1,0,gather,4,dram
DOT,7,0.257058,1.04426,134217728,f32,1,0,gather,4,dram
DOT,8,0.26193,1.02484,134217728,f32,1,0,gather,4,dram
DOT,9,0.295831,0.907394,134217728,f32,1,0,gather,4,dram
MUL,0,0.530058,0.253213,134217728,f32,1,0,gather,4,dram
MUL,1,0.568877,0.235935,134217728,f32,1,0,gather,4,dram
MUL,2,0.526127,0.255105,134217728,f32,1,0,gather,4,dram
MUL,3,0.511515,0.262392,134217728,f32,1,0,gather,4,dram
MUL,4,0.527304,0.254536,134217728,f32,1,0,gather,4,dram
MUL,5,0.538894,0.249062,134217728,f32,1,0,gather,4,dram
MUL,6,0.480855,0.279123,134217728,f32,1,0,gather,4,dram
MUL,7,0.547578,0.245112,134217728,f32,1,0,gather,4,dram
MUL,8,0.491377,0.273146,134217728,f32,1,0,gather,4,dram
MUL,9,0.520083,0.25807,134217728,f32,1,0,gather,4,dram
STENCIL,0,0.435122,1.5423,134217728,f32,1,0,gather,4,dram
STENCIL,1,0.426752,1.57255,134217728,f32,1,0,gather,4,dram
STENCIL,2,0.424648,1.58034,134217728,f32,1,0,gather,4,dram
STENCIL,3,0.416096,1.61282,134217728,f32,1,0,gather,4,dram
STENCIL,4,0.371089,1.80843,134217728,f32,1,0,gather,4,dram
STENCIL,5,0.368079,1.82322,134217728,f32,1,0,gather,4,dram
STENCIL,6,0.40009,1.67735,134217728,f32,1,0,gather,4,dram
STENCIL,7,0.368138,1.82293,134217728,f32,1,0,gather,4,dram
STENCIL,8,0.384084,1.74725,134217728,f32,1,0,gather,4,dram
STENCIL,9,0.405822,1.65365,134217728,f32,1,0,gather,4,dram
