kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,0.094027,2.85488,134217728,f32,1,0,unit-stride,1,dram
SAXPY,1,0.0783371,3.42667,134217728,f32,1,0,unit-stride,1,dram
SAXPY,2,0.0772934,3.47294,134217728,f32,1,0,unit-stride,1,dram
SAXPY,3,0.0791348,3.39213,134217728,f32,1,0,unit-stride,1,dram
SAXPY,4,0.0760156,3.53132,134217728,f32,1,0,unit-stride,1,dram
SAXPY,5,0.0802256,3.34601,134217728,f32,1,0,unit-stride,1,dram
SAXPY,6,0.0827762,3.24291,134217728,f32,1,0,unit-stride,1,dram
SAXPY,7,0.0810266,3.31293,134217728,f32,1,0,unit-stride,1,dram
SAXPY,8,0.0820162,3.27296,134217728,f32,1,0,unit-stride,1,dram
SAXPY,9,0.0810187,3.31325,134217728,f32,1,0,unit-stride,1,dram
DOT,0,0.0520151,5.16072,134217728,f32,1,0,unit-stride,1,dram
DOT,1,0.0500093,5.36771,134217728,f32,1,0,unit-stride,1,dram
DOT,2,0.0460152,5.83363,134217728,f32,1,0,unit-stride,1,dram
DOT,3,0.0450106,5.96383,134217728,f32,1,0,unit-stride,1,dram
DOT,4,0.0450104,5.96385,134217728,f32,1,0,unit-stride,1,dram
DOT,5,0.04501,5.96391,134217728,f32,1,0,unit-stride,1,dram
DOT,6,0.0440115,6.09921,134217728,f32,1,0,unit-stride,1,dram
DOT,7,0.0440093,6.09952,134217728,f32,1,0,unit-stride,1,dram
DOT,8,0.0450153,5.9632,134217728,f32,1,0,unit-stride,1,dram
DOT,9,0.0440056,6.10003,134217728,f32,1,0,unit-stride,1,dram
MUL,0,0.114038,1.17695,134217728,f32,1,0,unit-stride,1,dram
MUL,1,0.102021,1.31558,134217728,f32,1,0,unit-stride,1,dram
MUL,2,0.101026,1.32855,134217728,f32,1,0,unit-stride,1,dram
MUL,3,0.102027,1.31552,134217728,f32,1,0,unit-stride,1,dram
MUL,4,0.103025,1.30277,134217728,f32,1,0,unit-stride,1,dram
MUL,5,0.109305,1.22792,134217728,f32,1,0,unit-stride,1,dram
MUL,6,0.107019,1.25415,134217728,f32,1,0,unit-stride,1,dram
MUL,7,0.114342,1.17383,134217728,f32,1,0,unit-stride,1,dram
MUL,8,0.105068,1.27744,134217728,f32,1,0,unit-stride,1,dram
MUL,9,0.106278,1.26289,134217728,f32,1,0,unit-stride,1,dram
STENCIL,0,0.0870286,7.71113,134217728,f32,1,0,unit-stride,1,dram
STENCIL,1,0.0840164,7.98759,134217728,f32,1,0,unit-stride,1,dram
STENCIL,2,0.0810209,8.28291,134217728,f32,1,0,unit-stride,1,dram
STENCIL,3,0.0803156,8.35564,134217728,f32,1,0,unit-stride,1,dram
STENCIL,4,0.0780205,8.60144,134217728,f32,1,0,unit-stride,1,dram
STENCIL,5,0.077018,8.7134,134217728,f32,1,0,unit-stride,1,dram
STENCIL,6,0.0790131,8.49338,134217728,f32,1,0,unit-stride,1,dram
STENCIL,7,0.0790192,8.49273,134217728,f32,1,0,unit-stride,1,dram
STENCIL,8,0.0840227,7.98699,134217728,f32,1,0,unit-stride,1,dram
STENCIL,9,0.0930197,7.21448,134217728,f32,1,0,unit-stride,1,dram
