kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,0.097348,2.75748,134217728,f32,1,0,unit-stride,1,dram
SAXPY,1,0.10328,2.59911,134217728,f32,1,0,unit-stride,1,dram
SAXPY,2,0.0980261,2.73841,134217728,f32,1,0,unit-stride,1,dram
SAXPY,3,0.0970587,2.7657,134217728,f32,1,0,unit-stride,1,dram
SAXPY,4,0.0994435,2.69938,134217728,f32,1,0,unit-stride,1,dram
SAXPY,5,0.10079,2.66332,134217728,f32,1,0,unit-stride,1,dram
SAXPY,6,0.0985039,2.72513,134217728,f32,1,0,unit-stride,1,dram
SAXPY,7,0.104866,2.5598,134217728,f32,1,0,unit-stride,1,dram
SAXPY,8,0.166302,1.61414,134217728,f32,1,0,unit-stride,1,dram
SAXPY,9,0.132589,2.02457,134217728,f32,1,0,unit-stride,1,dram
DOT,0,0.115433,2.32547,134217728,f32,1,0,unit-stride,1,dram
DOT,1,0.113703,2.36085,134217728,f32,1,0,unit-stride,1,dram
DOT,2,0.113067,2.37413,134217728,f32,1,0,unit-stride,1,dram
DOT,3,0.147916,1.81479,134217728,f32,1,0,unit-stride,1,dram
DOT,4,0.115675,2.3206,134217728,f32,1,0,unit-stride,1,dram
DOT,5,0.117573,2.28313,134217728,f32,1,0,unit-stride,1,dram
DOT,6,0.130878,2.05104,134217728,f32,1,0,unit-stride,1,dram
DOT,7,0.137549,1.95156,134217728,f32,1,0,unit-stride,1,dram
DOT,8,0.157494,1.70441,134217728,f32,1,0,unit-stride,1,dram
DOT,9,0.121967,2.20089,134217728,f32,1,0,unit-stride,1,dram
MUL,0,0.157097,0.854361,134217728,f32,1,0,unit-stride,1,dram
MUL,1,0.157084,0.854431,134217728,f32,1,0,unit-stride,1,dram
MUL,2,0.159277,0.842668,134217728,f32,1,0,unit-stride,1,dram
MUL,3,0.142811,0.939826,134217728,f32,1,0,unit-stride,1,dram
MUL,4,0.163109,0.822872,134217728,f32,1,0,unit-stride,1,dram
MUL,5,0.132583,1.01233,134217728,f32,1,0,unit-stride,1,dram
MUL,6,0.12321,1.08934,134217728,f32,1,0,unit-stride,1,dram
MUL,7,0.138781,0.967118,134217728,f32,1,0,unit-stride,1,dram
MUL,8,0.123204,1.08939,134217728,f32,1,0,unit-stride,1,dram
MUL,9,0.141118,0.951106,134217728,f32,1,0,unit-stride,1,dram
STENCIL,0,0.193494,3.46827,134217728,f32,1,0,unit-stride,1,dram
STENCIL,1,0.141464,4.74388,134217728,f32,1,0,unit-stride,1,dram
STENCIL,2,0.144336,4.64948,134217728,f32,1,0,unit-stride,1,dram
STENCIL,3,0.178182,3.76631,134217728,f32,1,0,unit-stride,1,dram
STENCIL,4,0.184027,3.64668,134217728,f32,1,0,unit-stride,1,dram
STENCIL,5,0.205807,3.26077,134217728,f32,1,0,unit-stride,1,dram
STENCIL,6,0.227899,2.94468,134217728,f32,1,0,unit-stride,1,dram
STENCIL,7,0.148971,4.50482,134217728,f32,1,0,unit-stride,1,dram
STENCIL,8,0.170569,3.9344,134217728,f32,1,0,unit-stride,1,dram
STENCIL,9,0.164981,4.06768,134217728,f32,1,0,unit-stride,1,dram
